Ano,Código da Área,Área de Avaliação,Grau acadêmico,Código da IES*,Nome da IES*,Sigla da IES*,Organização Acadêmica*,Categoria Administrativa*,Código do Curso**,Modalidade de Ensino***,Código do Município***,Município do Curso***,Sigla da UF** , Nº de Concluintes Inscritos, Nº de Concluintes Participantes, Nota Bruta - FG, Nota Padronizada - FG, Nota Bruta - CE, Nota Padronizada - CE, Conceito Enade (Contínuo), Concluintes participantes com nota no Enem, Proporção de concluintes participantes com nota no Enem, Nota Bruta - IDD, Nota Padronizada - IDD, Nota Bruta – Organização Didático-Pedagógica, Nota Padronizada - Organização Didático-Pedagógica, Nota Bruta – Infraestrutura e Instalações Físicas, Nota Padronizada - Infraestrutura e Instalações Físicas, Nota Bruta – Oportunidade de Ampliação da Formação, Nota Padronizada - Oportunidade de Ampliação da Formação, Nota Bruta - Mestres, Nota Padronizada - Mestres, Nota Bruta - Doutores, Nota Padronizada - Doutores, Nota Bruta – Regime de Trabalho, Nota Padronizada - Regime de Trabalho, CPC (Contínuo), CPC (Faixa),Observação
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,59412,Educação Presencial,2609501,Nazaré da Mata,PE,110,92,36.003,2.322,38.147,1.702,1.857,91,0.989,-0.576,2.242,4.895,1.965,4.502,1.935,4.457,2.388,0.933,4.37,0.666,3.333,1,5,2.663,3,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,59426,Educação Presencial,2609501,Nazaré da Mata,PE,110,105,31.429,1.789,41.787,2.026,1.967,105,1.000,-0.092,2.378,5.138,2.566,4.857,2.389,4.786,2.812,0.937,4.531,0.562,2.812,1,5,2.744,3,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,59994,Educação Presencial,2606002,Garanhuns,PE,54,50,42.538,3.139,41.910,2.168,2.411,50,1.000,-0.669,2.209,5.366,3.258,5.314,3.597,4.919,3.17,1,5,1,5,1,5,3.259,4,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,59996,Educação Presencial,2606002,Garanhuns,PE,48,45,42.382,3.347,50.355,2.856,2.979,45,1.000,0.236,2.498,4.865,1.792,4.718,2.071,4.355,2.035,1,5,0.636,3.181,1,5,2.986,4,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,59998,Educação Presencial,2611101,Petrolina,PE,80,65,33.856,2.053,37.396,1.609,1.720,62,0.953,-1.353,1.964,4.785,1.665,4.374,1.674,4.326,2.166,0.941,4.444,0.705,3.529,1,5,2.532,3,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,87222,Educação a Distância,2611606,Recife,PE,90,76,31.781,1.793,34.956,1.307,1.429,41,0.539,-0.882,2.133,5.292,3.056,5.182,3.328,4.441,2.361,0.882,3.888,0.764,3.823,1,5,2.727,3,
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,87396,Educação Presencial,2604106,Caruaru,PE,16,12,32.566,2.116,42.591,2.834,2.655,12,1.000,-1.003,1.985,5.207,3.209,4.807,2.423,5.227,3.804,1,5,0.687,3.437,1,5,2.948,4,
2021,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Bacharelado,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,95631,Educação Presencial,2611606,Recife,PE,215,164,34.090,3.208,44.589,3.039,3.081,159,0.969,-0.519,2.371,4.942,2.074,4.615,1.657,4.582,2.722,0.976,4.799,0.79,3.953,1,5,3.08,4,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,103494,Educação Presencial,2611101,Petrolina,PE,122,110,34.234,2.998,46.030,2.785,2.838,102,0.927,-0.046,2.420,5.354,2.742,4.787,2.215,4.862,2.85,1,5,0.615,3.076,1,5,3.014,4,
2021,4005,CIÊNCIA DA COMPUTAÇÃO (LICENCIATURA),Licenciatura,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,121564,Educação Presencial,2606002,Garanhuns,PE,15,14,33.257,2.725,28.042,1.602,1.883,14,1.000,-1.366,1.657,4.927,1.962,4.952,2.642,4.401,2.139,1,5,0.473,2.368,1,5,2.394,3,
2021,904,LETRAS-PORTUGUÊS (LICENCIATURA),Licenciatura,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,1188228,Educação a Distância,2611606,Recife,PE,49,33,27.569,1.423,33.396,0.873,1.011,16,0.484,-2.161,1.380,5.128,2.051,5.097,3.045,4.409,2.017,1,5,0.75,3.75,1,5,2.354,3,
2021,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),Licenciatura,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,1257430,Educação Presencial,2611606,Recife,PE,26,25,41.648,2.586,46.908,2.719,2.686,25,1.000,-1.069,1.416,5.153,2.223,3.992,1.246,4.024,1.642,1,5,0.916,4.479,1,5,2.724,3,
2021,906,LETRAS-PORTUGUÊS E ESPANHOL (LICENCIATURA),Licenciatura,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,1321965,Educação Presencial,2609501,Nazaré da Mata,PE,62,58,37.879,2.191,45.196,2.357,2.316,57,0.982,0.152,2.067,5.034,1.773,4.371,0.857,4.516,1.548,1,5,0.692,3.461,1,5,2.67,3,
2021,906,LETRAS-PORTUGUÊS E ESPANHOL (LICENCIATURA),Licenciatura,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,1342673,Educação Presencial,2611101,Petrolina,PE,27,26,37.473,2.129,38.669,1.740,1.838,26,1.000,-0.652,1.777,4.937,1.449,4.362,0.834,4.648,1.855,1,5,0.411,2.058,1,5,2.245,3,
2021,905,LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA),Licenciatura,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,1342674,Educação Presencial,2611101,Petrolina,PE,41,36,37.391,2.029,40.477,2.532,2.406,36,1.000,0.105,2.516,5.049,1.501,4.502,1.674,4.571,2.434,0.952,4.672,0.333,1.666,1,5,2.594,3,
2021,2402,HISTÓRIA (LICENCIATURA),Licenciatura,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,1400420,Educação a Distância,2611606,Recife,PE,53,47,34.225,2.012,37.357,1.650,1.741,25,0.531,-0.370,2.683,5.155,2.238,4.801,2.785,3.697,1.221,0.916,4.027,0.75,3.75,1,5,2.864,3,
2021,79,TECNOLOGIA EM REDES DE COMPUTADORES,Tecnológico,410,FACULDADE DE CIÊNCIAS HUMANAS ESUDA,FCHE,Faculdade,Privada sem fins lucrativos,1366326,Educação Presencial,2611606,Recife,PE,8,6,19.933,0.753,21.466,1.328,1.185,4,0.666,-2.052,1.522,5.811,4.578,5.841,4.686,5.374,4.124,1,5,0.333,1.666,1,5,2.45,3,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,416,FACULDADE DE SÃO PAULO,FASP,Faculdade,Privada com fins lucrativos,7454,Educação Presencial,3550308,São Paulo,SP,22,14,37.178,3.450,40.500,2.063,2.410,10,0.714,-1.118,2.007,4.969,1.395,3.822,0,3.387,0.062,0.714,2.936,0.142,0.714,0.857,4.23,1.935,2,
2021,3502,EDUCAÇÃO FÍSICA (LICENCIATURA),Licenciatura,416,FACULDADE DE SÃO PAULO,FASP,Faculdade,Privada com fins lucrativos,91131,Educação Presencial,3550308,São Paulo,SP,12,7,23.828,1.577,35.628,2.062,1.941,4,0.571,0.221,2.575,5.304,3.056,4.063,0.845,4.45,2.474,0.625,2.083,0.25,1.25,1,5,2.341,3,
2021,905,LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,8583,Educação Presencial,3550308,São Paulo,SP,70,67,42.100,2.717,41.259,2.618,2.643,44,0.656,-0.776,2.154,5.171,1.951,5.177,3.174,4.793,2.832,1,5,0.8,4,0.8,3.833,2.921,3,
2021,2402,HISTÓRIA (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,8585,Educação Presencial,3550308,São Paulo,SP,45,43,35.709,2.249,46.297,2.512,2.446,23,0.534,-1.531,2.309,5.416,3.092,5.25,3.615,4.997,3.354,1,5,0.888,4.444,0.888,4.259,3.155,4,
2021,3502,EDUCAÇÃO FÍSICA (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,18429,Educação Presencial,3550308,São Paulo,SP,61,53,30.292,2.432,37.886,2.305,2.336,29,0.547,0.187,2.565,5.925,4.791,5.923,4.836,5.756,4.602,1,5,0.928,4.642,1,5,3.528,4,
2021,4004,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),Bacharelado,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,20041,Educação Presencial,3550308,São Paulo,SP,97,86,30.018,1.461,26.537,1.112,1.200,65,0.755,-0.760,2.315,4.43,1.407,4.861,2.484,3.656,1.618,1,5,0.8,4,0.8,3.714,2.574,3,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,69579,Educação Presencial,3550308,São Paulo,SP,2,2,50.900,4.559,45.550,2.391,2.933,1,0.500,,,5.35,3.165,5.222,3.222,4.071,1.522,0.857,3.928,0.714,3.571,1,5,3.255,4,
2021,79,TECNOLOGIA EM REDES DE COMPUTADORES,Tecnológico,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,69891,Educação Presencial,3550308,São Paulo,SP,25,24,20.233,0.801,21.895,1.385,1.239,6,0.250,-2.259,1.460,5.914,4.809,5.977,4.956,5.922,4.892,1,5,0.875,4.375,0.875,4.375,2.849,3,
2021,6409,TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,Tecnológico,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,97346,Educação Presencial,3550308,São Paulo,SP,63,55,23.685,1.378,25.774,0.272,0.549,33,0.600,-1.672,2.253,4.478,1.822,4.718,2.132,3.443,1.33,1,5,0.75,3.75,0.5,2.343,2.288,3,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,102869,Educação Presencial,3550308,São Paulo,SP,367,349,29.088,2.208,37.017,1.608,1.758,148,0.424,-0.280,2.330,5.633,3.716,5.548,3.963,5.253,3.589,1,5,0.869,4.347,0.956,4.765,3.118,4,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,103338,Educação a Distância,3550308,São Paulo,SP,3960,2780,28.223,2.075,37.373,1.654,1.760,393,0.141,,,5.149,2.024,5.072,2.869,4.498,2.162,1,5,0.937,4.687,0.843,4.158,2.707,3,
2021,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,103340,Educação a Distância,3550308,São Paulo,SP,80,52,41.446,2.557,45.255,2.506,2.519,9,0.173,,,5.19,2.403,5.202,3.843,4.613,2.774,1,5,0.818,3.863,0.727,1.136,2.867,3,
2021,905,LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,103344,Educação a Distância,3550308,São Paulo,SP,193,132,43.468,2.917,41.582,2.654,2.720,22,0.166,,,4.943,1.113,4.957,2.685,4.371,2.074,1,5,0.8,4,0.933,4.611,3.086,4,
2021,72,TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,113829,Educação Presencial,3550308,São Paulo,SP,171,150,25.586,1.378,23.611,1.486,1.459,77,0.513,-0.168,2.378,5.167,3.445,5.293,3.479,4.364,2.809,1,5,0.727,3.636,0.818,4.037,2.85,3,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,308589,Educação Presencial,3550308,São Paulo,SP,93,90,30.682,1.371,33.450,1.148,1.204,57,0.633,-1.927,1.588,5.218,2.715,5.219,3.301,4.198,2.27,1,5,0.923,4.487,0.923,4.335,2.595,3,
2021,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Bacharelado,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,318429,Educação Presencial,3550308,São Paulo,SP,96,91,29.902,2.590,44.169,2.977,2.880,35,0.384,1.114,3.009,5.84,4.557,5.844,4.624,5.691,4.503,1,5,0.928,4.642,1,5,3.761,4,
2021,72,TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,1214120,Educação a Distância,3550308,São Paulo,SP,268,151,31.517,2.313,24.727,1.645,1.812,30,0.198,,,4.382,1.978,4.75,2.309,4.113,2.474,1,5,1,5,1,5,2.822,3,
2021,6409,TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,Tecnológico,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,1214121,Educação a Distância,3550308,São Paulo,SP,156,91,29.019,2.210,35.665,1.792,1.897,16,0.175,,,4.432,1.725,4.367,1.345,4.024,2.165,1,5,1,5,1,5,2.794,3,
2021,906,LETRAS-PORTUGUÊS E ESPANHOL (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,1214122,Educação a Distância,3550308,São Paulo,SP,92,59,36.686,2.010,43.257,2.174,2.133,8,0.135,,,5.049,1.826,5.114,2.747,4.552,1.632,1,5,0.714,3.571,0.857,3.214,2.64,3,
2021,3202,FILOSOFIA (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,1266738,Educação a Distância,3550308,São Paulo,SP,104,47,36.091,1.625,53.263,2.615,2.367,6,0.127,,,4.89,1.353,4.959,2.937,4.184,1.769,1,5,1,5,0.857,4.155,3.031,4,
2021,3002,GEOGRAFIA (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,1266741,Educação a Distância,3550308,São Paulo,SP,166,114,36.090,2.465,46.511,2.776,2.698,14,0.122,,,4.938,1.306,4.881,2.579,4.376,2.091,1,5,0.888,4.444,0.888,4.027,3.107,4,
2021,2402,HISTÓRIA (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,1266765,Educação a Distância,3550308,São Paulo,SP,271,176,35.227,2.172,39.040,1.813,1.902,26,0.147,,,4.983,1.675,4.968,3.094,4.467,2.486,1,5,0.846,4.23,0.846,3.974,2.696,3,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,1266766,Educação a Distância,3550308,São Paulo,SP,149,90,28.424,1.361,34.883,1.358,1.359,20,0.222,-2.083,1.650,4.77,1.524,4.885,2.453,4.48,2.259,1,5,0.888,4.444,0.888,4.166,2.497,3,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,1314373,Educação a Distância,3550308,São Paulo,SP,244,188,34.723,2.161,37.831,1.663,1.788,34,0.180,,,4.957,2.136,5.003,2.961,4.464,2.399,1,5,0.75,3.75,1,5,2.664,3,
2021,2501,ARTES VISUAIS (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,1314375,Educação a Distância,3550308,São Paulo,SP,172,127,32.898,1.870,44.672,1.779,1.802,13,0.102,,,5.07,1.779,4.93,3.078,4.771,2.76,1,5,0.818,4.09,0.636,2.454,2.52,3,
2021,3502,EDUCAÇÃO FÍSICA (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,1343631,Educação a Distância,3550308,São Paulo,SP,246,132,28.073,2.139,33.656,1.850,1.922,49,0.371,-0.625,2.334,4.997,2.197,4.876,2.589,4.169,2.017,1,5,0.9,4.5,0.8,3.888,2.887,3,
2021,1402,FÍSICA (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,1382701,Educação a Distância,3550308,São Paulo,SP,21,12,37.716,2.319,36.066,1.928,2.026,3,0.250,-3.328,1.608,4.77,1.633,4.939,2.813,3.865,1.328,1,5,0.428,2.142,0.857,2.857,2.175,3,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,1382711,Educação a Distância,3550308,São Paulo,SP,53,32,36.665,2.159,33.087,1.610,1.747,8,0.250,-4.729,0.900,4.592,0.841,4.676,2.237,3.983,0.955,1,5,0.8,4,0.8,1.818,1.974,3,
2021,79,TECNOLOGIA EM REDES DE COMPUTADORES,Tecnológico,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,1427624,Educação a Distância,3550308,São Paulo,SP,140,95,26.491,1.792,25.081,1.806,1.802,17,0.178,,,4.463,1.569,4.639,2.309,4.177,2.449,1,5,0.857,4.285,0.857,4.285,2.625,3,
2021,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Bacharelado,420,UNIVERSIDADE DE MARÍLIA,UNIMAR,Universidade,Privada com fins lucrativos,308665,Educação Presencial,3529005,Marília,SP,29,27,29.640,2.551,45.037,3.106,2.967,19,0.703,2.285,3.466,5.228,2.864,5.407,3.569,4.537,2.649,0.8,3.272,0.4,2,1,5,3.186,4,
2021,72,TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,420,UNIVERSIDADE DE MARÍLIA,UNIMAR,Universidade,Privada com fins lucrativos,1144777,Educação Presencial,3529005,Marília,SP,25,24,36.600,3.115,29.916,2.384,2.567,15,0.625,0.706,2.652,4.911,2.966,5.356,3.615,4.424,2.889,0.75,3.125,0,0,0.875,4.338,2.477,3,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,8788,Educação Presencial,4317509,Santo Ângelo,RS,16,16,31.181,2.529,38.568,1.811,1.990,16,1.000,-0.483,2.251,5.777,4.221,5.208,3.182,5.047,3.199,1,5,0.5,2.5,0.5,2.307,2.665,3,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,8790,Educação Presencial,4317509,Santo Ângelo,RS,2,2,46.700,3.961,33.750,1.248,1.926,2,1.000,0.709,2.671,6,5,6,5,5.285,3.712,1,5,0.333,1.666,0.5,1.25,2.756,3,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,8799,Educação Presencial,4308508,Frederico Westphalen,RS,10,10,34.720,3.072,53.060,3.703,3.545,10,1.000,4.327,4.102,5.964,4.875,5.844,4.642,5.695,4.424,1,5,0.5,2.5,0.833,4.102,3.91,4,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,8801,Educação Presencial,4307005,Erechim,RS,1,1,,,,,,0,0.000,,,,,,,,,1,5,1,5,1,5,,SC,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,8803,Educação Presencial,4307005,Erechim,RS,15,15,33.866,2.941,48.146,3.061,3.031,15,1.000,1.769,3.118,5.236,2.327,5.349,3.505,4.413,2.002,0.833,3.796,0.444,2.222,0.5,2.307,2.888,3,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,8817,Educação Presencial,4308508,Frederico Westphalen,RS,2,2,52.500,4.786,64.900,4.264,4.394,2,1.000,4.915,4.209,5.903,4.728,5.611,4.111,5.357,3.84,1,5,0.555,2.777,0.555,1.666,3.925,4,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,49508,Educação Presencial,4317400,Santiago,RS,6,4,39.200,2.722,52.775,3.514,3.316,4,1.000,1.520,2.993,6,5,5.937,4.872,6,5,1,5,0.25,1.25,1,5,3.392,4,
2021,4004,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),Bacharelado,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,64020,Educação Presencial,4317400,Santiago,RS,9,6,37.633,2.560,24.033,0.820,1.255,6,1.000,-4.529,0.535,5.303,3.406,5.702,4.342,5.105,3.709,0.857,3.285,0.142,0.714,0.285,0.408,1.388,2,
2021,1501,QUÍMICA (BACHARELADO),Bacharelado,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,64040,Educação Presencial,4308508,Frederico Westphalen,RS,13,13,33.361,2.009,27.930,1.112,1.336,13,1.000,-0.065,2.577,5.548,4.007,5.341,3.183,5.117,3.396,1,5,0.545,1.875,0.727,1.883,2.511,3,
2021,4004,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),Bacharelado,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,64061,Educação Presencial,4308508,Frederico Westphalen,RS,10,10,36.140,2.345,39.280,2.600,2.536,8,0.800,2.322,3.771,4.917,2.522,5.448,3.781,4.888,3.396,0.666,1,0.444,2.222,0.666,2.857,2.913,3,
2021,1501,QUÍMICA (BACHARELADO),Bacharelado,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,64072,Educação Presencial,4317509,Santo Ângelo,RS,1,1,,,,,,0,0.000,,,,,,,,,1,5,0.5,1.562,0.75,2.142,,SC,
2021,4004,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),Bacharelado,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,64076,Educação Presencial,4317509,Santo Ângelo,RS,15,12,38.208,2.643,31.150,1.651,1.899,11,0.916,-1.032,2.186,5.81,4.567,5.942,4.872,5.617,4.448,0.947,4.368,0.473,2.368,0.631,2.631,2.722,3,
2021,3502,EDUCAÇÃO FÍSICA (LICENCIATURA),Licenciatura,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,64106,Educação Presencial,4317509,Santo Ângelo,RS,11,10,34.260,2.957,38.900,2.413,2.549,9,0.900,-0.199,2.455,5.335,3.143,5.302,3.504,4.968,3.319,1,5,0.28,1.4,0.56,2.555,2.64,3,
2021,4004,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),Bacharelado,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,64162,Educação Presencial,4307005,Erechim,RS,15,14,35.357,2.232,34.064,1.991,2.051,13,0.928,0.657,2.985,4.556,1.696,5.149,3.119,4.352,2.622,1,5,0.09,0.454,0.636,2.662,2.446,3,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,73208,Educação Presencial,4307005,Erechim,RS,7,7,38.642,2.488,46.457,3.003,2.874,7,1.000,0.908,2.860,5.331,3.045,5.299,3.474,4.636,2.933,1,5,0.916,4.444,0.666,2.121,3.252,4,
2021,3502,EDUCAÇÃO FÍSICA (LICENCIATURA),Licenciatura,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,73210,Educação Presencial,4307005,Erechim,RS,11,11,32.872,2.774,36.490,2.154,2.309,8,0.727,-1.737,2.017,5.063,2.382,5.194,3.271,4.586,2.696,1,5,0.363,1.818,0.454,1.969,2.373,3,
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,88180,Educação Presencial,4317509,Santo Ângelo,RS,11,4,39.025,3.008,38.525,2.114,2.338,2,0.500,-0.410,2.207,5.322,3.468,5.486,3.889,5.156,3.693,1,5,0.4,2,0.5,2.205,2.627,3,
2021,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Bacharelado,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,102075,Educação Presencial,4307005,Erechim,RS,21,19,25.463,1.934,37.536,1.990,1.976,13,0.684,-0.626,2.329,5.28,3.009,5.473,3.729,4.806,3.081,1,5,0.333,1.666,0.416,1.666,2.449,3,
